metric_name	metric_direction	composition_id	lambda_high_av	weight_high_effect	model_id	metric_value	oriented_risk	rank	is_winner	regret
gene_wise_spearman	higher_is_better	lambda_0642	0.64200000000000002	0.35799999999999998	pb_decoder_only	0.7726670284058561	-0.7726670284058561	3	False	0.012853962502169525
gene_wise_spearman	higher_is_better	lambda_0642	0.64200000000000002	0.35799999999999998	pb_latent_additive	0.78552099090802563	-0.78552099090802563	1	True	0
gene_wise_spearman	higher_is_better	lambda_0642	0.64200000000000002	0.35799999999999998	pb_linear_additive	0.72392271617420356	-0.72392271617420356	4	False	0.061598274733822067
gene_wise_spearman	higher_is_better	lambda_0642	0.64200000000000002	0.35799999999999998	pb_sparse_additive_vae	0.34591998624506265	-0.34591998624506265	6	False	0.43960100466296298
gene_wise_spearman	higher_is_better	lambda_0643	0.64300000000000002	0.35699999999999998	pb_biolord_star	0.40504855578434329	-0.40504855578434329	5	False	0.38030987927375459
gene_wise_spearman	higher_is_better	lambda_0643	0.64300000000000002	0.35699999999999998	pb_cpa	0.78372852449174635	-0.78372852449174635	2	False	0.0016299105663515334
gene_wise_spearman	higher_is_better	lambda_0643	0.64300000000000002	0.35699999999999998	pb_decoder_only	0.7725175671633584	-0.7725175671633584	3	False	0.012840867894739483
gene_wise_spearman	higher_is_better	lambda_0643	0.64300000000000002	0.35699999999999998	pb_latent_additive	0.78535843505809788	-0.78535843505809788	1	True	0
gene_wise_spearman	higher_is_better	lambda_0643	0.64300000000000002	0.35699999999999998	pb_linear_additive	0.72372840931512816	-0.72372840931512816	4	False	0.061630025742969718
gene_wise_spearman	higher_is_better	lambda_0643	0.64300000000000002	0.35699999999999998	pb_sparse_additive_vae	0.34596724474383656	-0.34596724474383656	6	False	0.43939119031426133
gene_wise_spearman	higher_is_better	lambda_0644	0.64400000000000002	0.35599999999999998	pb_biolord_star	0.40500863408488452	-0.40500863408488452	5	False	0.3801872451232855
gene_wise_spearman	higher_is_better	lambda_0644	0.64400000000000002	0.35599999999999998	pb_cpa	0.7835927312913491	-0.7835927312913491	2	False	0.0016031479168209239
gene_wise_spearman	higher_is_better	lambda_0644	0.64400000000000002	0.35599999999999998	pb_decoder_only	0.77236810592086069	-0.77236810592086069	3	False	0.01282777328730933
gene_wise_spearman	higher_is_better	lambda_0644	0.64400000000000002	0.35599999999999998	pb_latent_additive	0.78519587920817002	-0.78519587920817002	1	True	0
gene_wise_spearman	higher_is_better	lambda_0644	0.64400000000000002	0.35599999999999998	pb_linear_additive	0.72353410245605287	-0.72353410245605287	4	False	0.061661776752117148
gene_wise_spearman	higher_is_better	lambda_0644	0.64400000000000002	0.35599999999999998	pb_sparse_additive_vae	0.34601450324261035	-0.34601450324261035	6	False	0.43918137596555967
gene_wise_spearman	higher_is_better	lambda_0645	0.64500000000000002	0.35499999999999998	pb_biolord_star	0.40496871238542576	-0.40496871238542576	5	False	0.38006461097281652
gene_wise_spearman	higher_is_better	lambda_0645	0.64500000000000002	0.35499999999999998	pb_cpa	0.78345693809095185	-0.78345693809095185	2	False	0.0015763852672904255
gene_wise_spearman	higher_is_better	lambda_0645	0.64500000000000002	0.35499999999999998	pb_decoder_only	0.77221864467836299	-0.77221864467836299	3	False	0.012814678679879288
gene_wise_spearman	higher_is_better	lambda_0645	0.64500000000000002	0.35499999999999998	pb_latent_additive	0.78503332335824227	-0.78503332335824227	1	True	0
gene_wise_spearman	higher_is_better	lambda_0645	0.64500000000000002	0.35499999999999998	pb_linear_additive	0.72333979559697748	-0.72333979559697748	4	False	0.061693527761264799
gene_wise_spearman	higher_is_better	lambda_0645	0.64500000000000002	0.35499999999999998	pb_sparse_additive_vae	0.34606176174138426	-0.34606176174138426	6	False	0.43897156161685802
gene_wise_spearman	higher_is_better	lambda_0646	0.64600000000000002	0.35399999999999998	pb_biolord_star	0.40492879068596699	-0.40492879068596699	5	False	0.37994197682234743
gene_wise_spearman	higher_is_better	lambda_0646	0.64600000000000002	0.35399999999999998	pb_cpa	0.7833211448905546	-0.7833211448905546	2	False	0.001549622617759816
gene_wise_spearman	higher_is_better	lambda_0646	0.64600000000000002	0.35399999999999998	pb_decoder_only	0.77206918343586528	-0.77206918343586528	3	False	0.012801584072449135
gene_wise_spearman	higher_is_better	lambda_0646	0.64600000000000002	0.35399999999999998	pb_latent_additive	0.78487076750831442	-0.78487076750831442	1	True	0
gene_wise_spearman	higher_is_better	lambda_0646	0.64600000000000002	0.35399999999999998	pb_linear_additive	0.72314548873790208	-0.72314548873790208	4	False	0.06172527877041234
gene_wise_spearman	higher_is_better	lambda_0646	0.64600000000000002	0.35399999999999998	pb_sparse_additive_vae	0.34610902024015805	-0.34610902024015805	6	False	0.43876174726815637
gene_wise_spearman	higher_is_better	lambda_0647	0.64700000000000002	0.35299999999999998	pb_biolord_star	0.40488886898650822	-0.40488886898650822	5	False	0.37981934267187833
gene_wise_spearman	higher_is_better	lambda_0647	0.64700000000000002	0.35299999999999998	pb_cpa	0.78318535169015724	-0.78318535169015724	2	False	0.0015228599682293176
gene_wise_spearman	higher_is_better	lambda_0647	0.64700000000000002	0.35299999999999998	pb_decoder_only	0.77191972219336757	-0.77191972219336757	3	False	0.012788489465018982
gene_wise_spearman	higher_is_better	lambda_0647	0.64700000000000002	0.35299999999999998	pb_latent_additive	0.78470821165838656	-0.78470821165838656	1	True	0
gene_wise_spearman	higher_is_better	lambda_0647	0.64700000000000002	0.35299999999999998	pb_linear_additive	0.72295118187882679	-0.72295118187882679	4	False	0.061757029779559769
gene_wise_spearman	higher_is_better	lambda_0647	0.64700000000000002	0.35299999999999998	pb_sparse_additive_vae	0.3461562787389319	-0.3461562787389319	6	False	0.43855193291945466
gene_wise_spearman	higher_is_better	lambda_0648	0.64800000000000002	0.35199999999999998	pb_biolord_star	0.40484894728704945	-0.40484894728704945	5	False	0.37969670852140924
gene_wise_spearman	higher_is_better	lambda_0648	0.64800000000000002	0.35199999999999998	pb_cpa	0.7830495584897601	-0.7830495584897601	2	False	0.0014960973186985971
gene_wise_spearman	higher_is_better	lambda_0648	0.64800000000000002	0.35199999999999998	pb_decoder_only	0.77177026095086987	-0.77177026095086987	3	False	0.012775394857588829
gene_wise_spearman	higher_is_better	lambda_0648	0.64800000000000002	0.35199999999999998	pb_latent_additive	0.7845456558084587	-0.7845456558084587	1	True	0
gene_wise_spearman	higher_is_better	lambda_0648	0.64800000000000002	0.35199999999999998	pb_linear_additive	0.72275687501975139	-0.72275687501975139	4	False	0.061788780788707309
gene_wise_spearman	higher_is_better	lambda_0648	0.64800000000000002	0.35199999999999998	pb_sparse_additive_vae	0.34620353723770581	-0.34620353723770581	6	False	0.43834211857075289
gene_wise_spearman	higher_is_better	lambda_0649	0.64900000000000002	0.35099999999999998	pb_biolord_star	0.40480902558759069	-0.40480902558759069	5	False	0.37957407437094015
gene_wise_spearman	higher_is_better	lambda_0649	0.64900000000000002	0.35099999999999998	pb_cpa	0.78291376528936274	-0.78291376528936274	2	False	0.0014693346691680986
gene_wise_spearman	higher_is_better	lambda_0649	0.64900000000000002	0.35099999999999998	pb_decoder_only	0.77162079970837216	-0.77162079970837216	3	False	0.012762300250158676
gene_wise_spearman	higher_is_better	lambda_0649	0.64900000000000002	0.35099999999999998	pb_latent_additive	0.78438309995853084	-0.78438309995853084	1	True	0
gene_wise_spearman	higher_is_better	lambda_0649	0.64900000000000002	0.35099999999999998	pb_linear_additive	0.72256256816067599	-0.72256256816067599	4	False	0.06182053179785485
gene_wise_spearman	higher_is_better	lambda_0649	0.64900000000000002	0.35099999999999998	pb_sparse_additive_vae	0.3462507957364796	-0.3462507957364796	6	False	0.43813230422205124
gene_wise_spearman	higher_is_better	lambda_0650	0.65000000000000002	0.34999999999999998	pb_biolord_star	0.40476910388813192	-0.40476910388813192	5	False	0.37945144022047117
gene_wise_spearman	higher_is_better	lambda_0650	0.65000000000000002	0.34999999999999998	pb_cpa	0.7827779720889656	-0.7827779720889656	2	False	0.0014425720196374892
gene_wise_spearman	higher_is_better	lambda_0650	0.65000000000000002	0.34999999999999998	pb_decoder_only	0.77147133846587446	-0.77147133846587446	3	False	0.012749205642728634
gene_wise_spearman	higher_is_better	lambda_0650	0.65000000000000002	0.34999999999999998	pb_latent_additive	0.78422054410860309	-0.78422054410860309	1	True	0
gene_wise_spearman	higher_is_better	lambda_0650	0.65000000000000002	0.34999999999999998	pb_linear_additive	0.7223682613016007	-0.7223682613016007	4	False	0.06185228280700239
gene_wise_spearman	higher_is_better	lambda_0650	0.65000000000000002	0.34999999999999998	pb_sparse_additive_vae	0.34629805423525351	-0.34629805423525351	6	False	0.43792248987334959
gene_wise_spearman	higher_is_better	lambda_0651	0.65100000000000002	0.34899999999999998	pb_biolord_star	0.40472918218867315	-0.40472918218867315	5	False	0.37932880607000208
gene_wise_spearman	higher_is_better	lambda_0651	0.65100000000000002	0.34899999999999998	pb_cpa	0.78264217888856824	-0.78264217888856824	2	False	0.0014158093701069907
gene_wise_spearman	higher_is_better	lambda_0651	0.65100000000000002	0.34899999999999998	pb_decoder_only	0.77132187722337675	-0.77132187722337675	3	False	0.012736111035298481
gene_wise_spearman	higher_is_better	lambda_0651	0.65100000000000002	0.34899999999999998	pb_latent_additive	0.78405798825867523	-0.78405798825867523	1	True	0
gene_wise_spearman	higher_is_better	lambda_0651	0.65100000000000002	0.34899999999999998	pb_linear_additive	0.72217395444252519	-0.72217395444252519	4	False	0.061884033816150041
gene_wise_spearman	higher_is_better	lambda_0651	0.65100000000000002	0.34899999999999998	pb_sparse_additive_vae	0.3463453127340273	-0.3463453127340273	6	False	0.43771267552464793
gene_wise_spearman	higher_is_better	lambda_0652	0.65200000000000002	0.34799999999999998	pb_biolord_star	0.40468926048921439	-0.40468926048921439	5	False	0.3792061719195331
gene_wise_spearman	higher_is_better	lambda_0652	0.65200000000000002	0.34799999999999998	pb_cpa	0.78250638568817099	-0.78250638568817099	2	False	0.0013890467205764923
gene_wise_spearman	higher_is_better	lambda_0652	0.65200000000000002	0.34799999999999998	pb_decoder_only	0.77117241598087904	-0.77117241598087904	3	False	0.012723016427868439
gene_wise_spearman	higher_is_better	lambda_0652	0.65200000000000002	0.34799999999999998	pb_latent_additive	0.78389543240874748	-0.78389543240874748	1	True	0
gene_wise_spearman	higher_is_better	lambda_0652	0.65200000000000002	0.34799999999999998	pb_linear_additive	0.7219796475834499	-0.7219796475834499	4	False	0.061915784825297582
gene_wise_spearman	higher_is_better	lambda_0652	0.65200000000000002	0.34799999999999998	pb_sparse_additive_vae	0.34639257123280121	-0.34639257123280121	6	False	0.43750286117594628
gene_wise_spearman	higher_is_better	lambda_0653	0.65300000000000002	0.34699999999999998	pb_biolord_star	0.40464933878975556	-0.40464933878975556	5	False	0.37908353776906406
gene_wise_spearman	higher_is_better	lambda_0653	0.65300000000000002	0.34699999999999998	pb_cpa	0.78237059248777374	-0.78237059248777374	2	False	0.0013622840710458828
gene_wise_spearman	higher_is_better	lambda_0653	0.65300000000000002	0.34699999999999998	pb_decoder_only	0.77102295473838134	-0.77102295473838134	3	False	0.012709921820438286
gene_wise_spearman	higher_is_better	lambda_0653	0.65300000000000002	0.34699999999999998	pb_latent_additive	0.78373287655881962	-0.78373287655881962	1	True	0
gene_wise_spearman	higher_is_better	lambda_0653	0.65300000000000002	0.34699999999999998	pb_linear_additive	0.72178534072437461	-0.72178534072437461	4	False	0.061947535834445011
gene_wise_spearman	higher_is_better	lambda_0653	0.65300000000000002	0.34699999999999998	pb_sparse_additive_vae	0.346439829731575	-0.346439829731575	6	False	0.43729304682724462
gene_wise_spearman	higher_is_better	lambda_0654	0.65400000000000003	0.34599999999999997	pb_biolord_star	0.40460941709029685	-0.40460941709029685	5	False	0.37896090361859491
gene_wise_spearman	higher_is_better	lambda_0654	0.65400000000000003	0.34599999999999997	pb_cpa	0.78223479928737638	-0.78223479928737638	2	False	0.0013355214215153843
gene_wise_spearman	higher_is_better	lambda_0654	0.65400000000000003	0.34599999999999997	pb_decoder_only	0.77087349349588363	-0.77087349349588363	3	False	0.012696827213008133
gene_wise_spearman	higher_is_better	lambda_0654	0.65400000000000003	0.34599999999999997	pb_latent_additive	0.78357032070889177	-0.78357032070889177	1	True	0
gene_wise_spearman	higher_is_better	lambda_0654	0.65400000000000003	0.34599999999999997	pb_linear_additive	0.72159103386529921	-0.72159103386529921	4	False	0.061979286843592551
gene_wise_spearman	higher_is_better	lambda_0654	0.65400000000000003	0.34599999999999997	pb_sparse_additive_vae	0.34648708823034891	-0.34648708823034891	6	False	0.43708323247854286
gene_wise_spearman	higher_is_better	lambda_0655	0.65500000000000003	0.34499999999999997	pb_biolord_star	0.40456949539083803	-0.40456949539083803	5	False	0.37883826946812588
gene_wise_spearman	higher_is_better	lambda_0655	0.65500000000000003	0.34499999999999997	pb_cpa	0.78209900608697924	-0.78209900608697924	2	False	0.0013087587719846638
gene_wise_spearman	higher_is_better	lambda_0655	0.65500000000000003	0.34499999999999997	pb_decoder_only	0.77072403225338593	-0.77072403225338593	3	False	0.01268373260557798
gene_wise_spearman	higher_is_better	lambda_0655	0.65500000000000003	0.34499999999999997	pb_latent_additive	0.78340776485896391	-0.78340776485896391	1	True	0
gene_wise_spearman	higher_is_better	lambda_0655	0.65500000000000003	0.34499999999999997	pb_linear_additive	0.72139672700622381	-0.72139672700622381	4	False	0.062011037852740092
gene_wise_spearman	higher_is_better	lambda_0655	0.65500000000000003	0.34499999999999997	pb_sparse_additive_vae	0.3465343467291227	-0.3465343467291227	6	False	0.43687341812984121
gene_wise_spearman	higher_is_better	lambda_0656	0.65600000000000003	0.34399999999999997	pb_biolord_star	0.40452957369137926	-0.40452957369137926	5	False	0.37871563531765678
gene_wise_spearman	higher_is_better	lambda_0656	0.65600000000000003	0.34399999999999997	pb_cpa	0.78196321288658188	-0.78196321288658188	2	False	0.0012819961224541654
gene_wise_spearman	higher_is_better	lambda_0656	0.65600000000000003	0.34399999999999997	pb_decoder_only	0.77057457101088822	-0.77057457101088822	3	False	0.012670637998147827
gene_wise_spearman	higher_is_better	lambda_0656	0.65600000000000003	0.34399999999999997	pb_latent_additive	0.78324520900903605	-0.78324520900903605	1	True	0
gene_wise_spearman	higher_is_better	lambda_0656	0.65600000000000003	0.34399999999999997	pb_linear_additive	0.72120242014714853	-0.72120242014714853	4	False	0.062042788861887521
gene_wise_spearman	higher_is_better	lambda_0656	0.65600000000000003	0.34399999999999997	pb_sparse_additive_vae	0.34658160522789661	-0.34658160522789661	6	False	0.43666360378113944
gene_wise_spearman	higher_is_better	lambda_0657	0.65700000000000003	0.34299999999999997	pb_biolord_star	0.40448965199192055	-0.40448965199192055	5	False	0.37859300116718775
gene_wise_spearman	higher_is_better	lambda_0657	0.65700000000000003	0.34299999999999997	pb_cpa	0.78182741968618463	-0.78182741968618463	2	False	0.0012552334729236669
gene_wise_spearman	higher_is_better	lambda_0657	0.65700000000000003	0.34299999999999997	pb_decoder_only	0.7704251097683904	-0.7704251097683904	3	False	0.012657543390717896
gene_wise_spearman	higher_is_better	lambda_0657	0.65700000000000003	0.34299999999999997	pb_latent_additive	0.7830826531591083	-0.7830826531591083	1	True	0
gene_wise_spearman	higher_is_better	lambda_0657	0.65700000000000003	0.34299999999999997	pb_linear_additive	0.72100811328807313	-0.72100811328807313	4	False	0.062074539871035173
gene_wise_spearman	higher_is_better	lambda_0657	0.65700000000000003	0.34299999999999997	pb_sparse_additive_vae	0.3466288637266704	-0.3466288637266704	6	False	0.4364537894324379
gene_wise_spearman	higher_is_better	lambda_0658	0.65800000000000003	0.34199999999999997	pb_biolord_star	0.40444973029246173	-0.40444973029246173	5	False	0.37847036701671871
gene_wise_spearman	higher_is_better	lambda_0658	0.65800000000000003	0.34199999999999997	pb_cpa	0.78169162648578738	-0.78169162648578738	2	False	0.0012284708233930575
gene_wise_spearman	higher_is_better	lambda_0658	0.65800000000000003	0.34199999999999997	pb_decoder_only	0.7702756485258927	-0.7702756485258927	3	False	0.012644448783287743
gene_wise_spearman	higher_is_better	lambda_0658	0.65800000000000003	0.34199999999999997	pb_latent_additive	0.78292009730918044	-0.78292009730918044	1	True	0
gene_wise_spearman	higher_is_better	lambda_0658	0.65800000000000003	0.34199999999999997	pb_linear_additive	0.72081380642899773	-0.72081380642899773	4	False	0.062106290880182713
gene_wise_spearman	higher_is_better	lambda_0658	0.65800000000000003	0.34199999999999997	pb_sparse_additive_vae	0.34667612222544431	-0.34667612222544431	6	False	0.43624397508373614
gene_wise_spearman	higher_is_better	lambda_0659	0.65900000000000003	0.34099999999999997	pb_biolord_star	0.40440980859300296	-0.40440980859300296	5	False	0.37834773286624973
gene_wise_spearman	higher_is_better	lambda_0659	0.65900000000000003	0.34099999999999997	pb_cpa	0.78155583328539013	-0.78155583328539013	2	False	0.001201708173862559
gene_wise_spearman	higher_is_better	lambda_0659	0.65900000000000003	0.34099999999999997	pb_decoder_only	0.77012618728339499	-0.77012618728339499	3	False	0.012631354175857701
gene_wise_spearman	higher_is_better	lambda_0659	0.65900000000000003	0.34099999999999997	pb_latent_additive	0.78275754145925269	-0.78275754145925269	1	True	0
gene_wise_spearman	higher_is_better	lambda_0659	0.65900000000000003	0.34099999999999997	pb_linear_additive	0.72061949956992244	-0.72061949956992244	4	False	0.062138041889330253
gene_wise_spearman	higher_is_better	lambda_0659	0.65900000000000003	0.34099999999999997	pb_sparse_additive_vae	0.3467233807242181	-0.3467233807242181	6	False	0.43603416073503459
gene_wise_spearman	higher_is_better	lambda_0660	0.66000000000000003	0.33999999999999997	pb_biolord_star	0.40436988689354414	-0.40436988689354414	5	False	0.37822509871578069
gene_wise_spearman	higher_is_better	lambda_0660	0.66000000000000003	0.33999999999999997	pb_cpa	0.78142004008499288	-0.78142004008499288	2	False	0.0011749455243319495
gene_wise_spearman	higher_is_better	lambda_0660	0.66000000000000003	0.33999999999999997	pb_decoder_only	0.76997672604089729	-0.76997672604089729	3	False	0.012618259568427548
gene_wise_spearman	higher_is_better	lambda_0660	0.66000000000000003	0.33999999999999997	pb_latent_additive	0.78259498560932483	-0.78259498560932483	1	True	0
gene_wise_spearman	higher_is_better	lambda_0660	0.66000000000000003	0.33999999999999997	pb_linear_additive	0.72042519271084704	-0.72042519271084704	4	False	0.062169792898477794
gene_wise_spearman	higher_is_better	lambda_0660	0.66000000000000003	0.33999999999999997	pb_sparse_additive_vae	0.34677063922299201	-0.34677063922299201	6	False	0.43582434638633283
gene_wise_spearman	higher_is_better	lambda_0661	0.66100000000000003	0.33899999999999997	pb_biolord_star	0.40432996519408537	-0.40432996519408537	5	False	0.3781024645653116
gene_wise_spearman	higher_is_better	lambda_0661	0.66100000000000003	0.33899999999999997	pb_cpa	0.78128424688459563	-0.78128424688459563	2	False	0.0011481828748013401
gene_wise_spearman	higher_is_better	lambda_0661	0.66100000000000003	0.33899999999999997	pb_decoder_only	0.76982726479839969	-0.76982726479839969	3	False	0.012605164960997284
gene_wise_spearman	higher_is_better	lambda_0661	0.66100000000000003	0.33899999999999997	pb_latent_additive	0.78243242975939697	-0.78243242975939697	1	True	0
gene_wise_spearman	higher_is_better	lambda_0661	0.66100000000000003	0.33899999999999997	pb_linear_additive	0.72023088585177164	-0.72023088585177164	4	False	0.062201543907625334
gene_wise_spearman	higher_is_better	lambda_0661	0.66100000000000003	0.33899999999999997	pb_sparse_additive_vae	0.3468178977217658	-0.3468178977217658	6	False	0.43561453203763117
gene_wise_spearman	higher_is_better	lambda_0662	0.66200000000000003	0.33799999999999997	pb_biolord_star	0.40429004349462666	-0.40429004349462666	5	False	0.37797983041484245
gene_wise_spearman	higher_is_better	lambda_0662	0.66200000000000003	0.33799999999999997	pb_cpa	0.78114845368419839	-0.78114845368419839	2	False	0.0011214202252707306
gene_wise_spearman	higher_is_better	lambda_0662	0.66200000000000003	0.33799999999999997	pb_decoder_only	0.76967780355590198	-0.76967780355590198	3	False	0.012592070353567131
gene_wise_spearman	higher_is_better	lambda_0662	0.66200000000000003	0.33799999999999997	pb_latent_additive	0.78226987390946912	-0.78226987390946912	1	True	0
gene_wise_spearman	higher_is_better	lambda_0662	0.66200000000000003	0.33799999999999997	pb_linear_additive	0.72003657899269635	-0.72003657899269635	4	False	0.062233294916772763
gene_wise_spearman	higher_is_better	lambda_0662	0.66200000000000003	0.33799999999999997	pb_sparse_additive_vae	0.34686515622053965	-0.34686515622053965	6	False	0.43540471768892947
gene_wise_spearman	higher_is_better	lambda_0663	0.66300000000000003	0.33699999999999997	pb_biolord_star	0.40425012179516784	-0.40425012179516784	5	False	0.37785719626437342
gene_wise_spearman	higher_is_better	lambda_0663	0.66300000000000003	0.33699999999999997	pb_cpa	0.78101266048380102	-0.78101266048380102	2	False	0.0010946575757402321
gene_wise_spearman	higher_is_better	lambda_0663	0.66300000000000003	0.33699999999999997	pb_decoder_only	0.76952834231340417	-0.76952834231340417	3	False	0.012578975746137089
gene_wise_spearman	higher_is_better	lambda_0663	0.66300000000000003	0.33699999999999997	pb_latent_additive	0.78210731805954126	-0.78210731805954126	1	True	0
gene_wise_spearman	higher_is_better	lambda_0663	0.66300000000000003	0.33699999999999997	pb_linear_additive	0.71984227213362084	-0.71984227213362084	4	False	0.062265045925920415
gene_wise_spearman	higher_is_better	lambda_0663	0.66300000000000003	0.33699999999999997	pb_sparse_additive_vae	0.34691241471931356	-0.34691241471931356	6	False	0.4351949033402277
gene_wise_spearman	higher_is_better	lambda_0664	0.66400000000000003	0.33599999999999997	pb_biolord_star	0.40421020009570907	-0.40421020009570907	5	False	0.37773456211390433
gene_wise_spearman	higher_is_better	lambda_0664	0.66400000000000003	0.33599999999999997	pb_cpa	0.78087686728340389	-0.78087686728340389	2	False	0.0010678949262095117
gene_wise_spearman	higher_is_better	lambda_0664	0.66400000000000003	0.33599999999999997	pb_decoder_only	0.76937888107090646	-0.76937888107090646	3	False	0.012565881138706936
gene_wise_spearman	higher_is_better	lambda_0664	0.66400000000000003	0.33599999999999997	pb_latent_additive	0.7819447622096134	-0.7819447622096134	1	True	0
gene_wise_spearman	higher_is_better	lambda_0664	0.66400000000000003	0.33599999999999997	pb_linear_additive	0.71964796527454555	-0.71964796527454555	4	False	0.062296796935067844
gene_wise_spearman	higher_is_better	lambda_0664	0.66400000000000003	0.33599999999999997	pb_sparse_additive_vae	0.34695967321808735	-0.34695967321808735	6	False	0.43498508899152605
gene_wise_spearman	higher_is_better	lambda_0665	0.66500000000000004	0.33499999999999996	pb_biolord_star	0.4041702783962503	-0.4041702783962503	5	False	0.37761192796343523
gene_wise_spearman	higher_is_better	lambda_0665	0.66500000000000004	0.33499999999999996	pb_cpa	0.78074107408300653	-0.78074107408300653	2	False	0.0010411322766790132
gene_wise_spearman	higher_is_better	lambda_0665	0.66500000000000004	0.33499999999999996	pb_decoder_only	0.76922941982840876	-0.76922941982840876	3	False	0.012552786531276783
gene_wise_spearman	higher_is_better	lambda_0665	0.66500000000000004	0.33499999999999996	pb_latent_additive	0.78178220635968554	-0.78178220635968554	1	True	0
gene_wise_spearman	higher_is_better	lambda_0665	0.66500000000000004	0.33499999999999996	pb_linear_additive	0.71945365841547027	-0.71945365841547027	4	False	0.062328547944215273
gene_wise_spearman	higher_is_better	lambda_0665	0.66500000000000004	0.33499999999999996	pb_sparse_additive_vae	0.34700693171686126	-0.34700693171686126	6	False	0.43477527464282428
gene_wise_spearman	higher_is_better	lambda_0666	0.66600000000000004	0.33399999999999996	pb_biolord_star	0.40413035669679154	-0.40413035669679154	5	False	0.37748929381296625
gene_wise_spearman	higher_is_better	lambda_0666	0.66600000000000004	0.33399999999999996	pb_cpa	0.78060528088260928	-0.78060528088260928	2	False	0.0010143696271485148
gene_wise_spearman	higher_is_better	lambda_0666	0.66600000000000004	0.33399999999999996	pb_decoder_only	0.76907995858591105	-0.76907995858591105	3	False	0.012539691923846741
gene_wise_spearman	higher_is_better	lambda_0666	0.66600000000000004	0.33399999999999996	pb_latent_additive	0.78161965050975779	-0.78161965050975779	1	True	0
gene_wise_spearman	higher_is_better	lambda_0666	0.66600000000000004	0.33399999999999996	pb_linear_additive	0.71925935155639475	-0.71925935155639475	4	False	0.062360298953363036
gene_wise_spearman	higher_is_better	lambda_0666	0.66600000000000004	0.33399999999999996	pb_sparse_additive_vae	0.34705419021563505	-0.34705419021563505	6	False	0.43456546029412274
gene_wise_spearman	higher_is_better	lambda_0667	0.66700000000000004	0.33299999999999996	pb_biolord_star	0.40409043499733277	-0.40409043499733277	5	False	0.37736665966249716
gene_wise_spearman	higher_is_better	lambda_0667	0.66700000000000004	0.33299999999999996	pb_cpa	0.78046948768221203	-0.78046948768221203	2	False	0.00098760697761790528
gene_wise_spearman	higher_is_better	lambda_0667	0.66700000000000004	0.33299999999999996	pb_decoder_only	0.76893049734341334	-0.76893049734341334	3	False	0.012526597316416588
gene_wise_spearman	higher_is_better	lambda_0667	0.66700000000000004	0.33299999999999996	pb_latent_additive	0.78145709465982993	-0.78145709465982993	1	True	0
gene_wise_spearman	higher_is_better	lambda_0667	0.66700000000000004	0.33299999999999996	pb_linear_additive	0.71906504469731947	-0.71906504469731947	4	False	0.062392049962510465
gene_wise_spearman	higher_is_better	lambda_0667	0.66700000000000004	0.33299999999999996	pb_sparse_additive_vae	0.34710144871440896	-0.34710144871440896	6	False	0.43435564594542098
gene_wise_spearman	higher_is_better	lambda_0668	0.66800000000000004	0.33199999999999996	pb_biolord_star	0.404050513297874	-0.404050513297874	5	False	0.37724402551202818
gene_wise_spearman	higher_is_better	lambda_0668	0.66800000000000004	0.33199999999999996	pb_cpa	0.78033369448181467	-0.78033369448181467	2	False	0.00096084432808751785
gene_wise_spearman	higher_is_better	lambda_0668	0.66800000000000004	0.33199999999999996	pb_decoder_only	0.76878103610091564	-0.76878103610091564	3	False	0.012513502708986546
gene_wise_spearman	higher_is_better	lambda_0668	0.66800000000000004	0.33199999999999996	pb_latent_additive	0.78129453880990218	-0.78129453880990218	1	True	0
gene_wise_spearman	higher_is_better	lambda_0668	0.66800000000000004	0.33199999999999996	pb_linear_additive	0.71887073783824418	-0.71887073783824418	4	False	0.062423800971658006
gene_wise_spearman	higher_is_better	lambda_0668	0.66800000000000004	0.33199999999999996	pb_sparse_additive_vae	0.34714870721318275	-0.34714870721318275	6	False	0.43414583159671943
gene_wise_spearman	higher_is_better	lambda_0669	0.66900000000000004	0.33099999999999996	pb_biolord_star	0.40401059159841524	-0.40401059159841524	5	False	0.37712139136155909
gene_wise_spearman	higher_is_better	lambda_0669	0.66900000000000004	0.33099999999999996	pb_cpa	0.78019790128141753	-0.78019790128141753	2	False	0.00093408167855679736
gene_wise_spearman	higher_is_better	lambda_0669	0.66900000000000004	0.33099999999999996	pb_decoder_only	0.76863157485841782	-0.76863157485841782	3	False	0.012500408101556504
gene_wise_spearman	higher_is_better	lambda_0669	0.66900000000000004	0.33099999999999996	pb_latent_additive	0.78113198295997432	-0.78113198295997432	1	True	0
gene_wise_spearman	higher_is_better	lambda_0669	0.66900000000000004	0.33099999999999996	pb_linear_additive	0.71867643097916867	-0.71867643097916867	4	False	0.062455551980805657
gene_wise_spearman	higher_is_better	lambda_0669	0.66900000000000004	0.33099999999999996	pb_sparse_additive_vae	0.34719596571195666	-0.34719596571195666	6	False	0.43393601724801767
gene_wise_spearman	higher_is_better	lambda_0670	0.67000000000000004	0.32999999999999996	pb_biolord_star	0.40397066989895647	-0.40397066989895647	5	False	0.37699875721109
gene_wise_spearman	higher_is_better	lambda_0670	0.67000000000000004	0.32999999999999996	pb_cpa	0.78006210808102017	-0.78006210808102017	2	False	0.00090731902902629891
gene_wise_spearman	higher_is_better	lambda_0670	0.67000000000000004	0.32999999999999996	pb_decoder_only	0.76848211361592011	-0.76848211361592011	3	False	0.012487313494126351
