dataset_id	split_id	condition_id	model_id	metric_name	metric_direction	family	metric_value	n_registered_runs_collapsed	seed_ids	run_ids
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.94218844950145364	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.86804855111776447	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.50302034587594036	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.88379644906161714	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.42673301790009111	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.89148797196049634	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.44183392421538659	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.76349471860797047	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.56930045886492486	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.33200569811125807	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.89794331604778588	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.38661003506551622	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.93950492532527186	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.86082677153770426	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.4795443978078327	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.87564381928769586	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.34686733764632383	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.88364155845334336	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.3442375980849407	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.81859979403938299	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.45273441833482081	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.3460549080800725	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+FOXL2	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.93169373617882956	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.36860946380255416	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.94473978639573664	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.90872212103437644	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.41019821896241038	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.92014737934626878	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.27064896815927197	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.92984040197082896	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.25629960165340809	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.84930940877685412	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.38508346505257585	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.35021777273000138	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FOXA3+HOXB9	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.94257000929125923	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.49644833830717605	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.82137777431446291	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.78322995440821175	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.67382549099244815	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.78534349372701595	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.763001420100066	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.81195460159350741	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.64074266812334768	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.80637683450761355	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	1.0627547235401273	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.51356085072670488	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+MAPK1	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.73077181099617072	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.47685392239290869	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.79386075972821724	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.85914817769157881	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.3449538091587967	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.86737256887096581	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.38515262266353528	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.85904163108108955	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.39121449507999217	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.81925232085767785	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.77075321264787489	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.4023951358257391	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	IGDCC3+PRTG	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.80641944075133642	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.73018069604442914	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.90754811377077615	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.91282993410692015	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.3548703985772923	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.91071609645795881	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.27602470971723841	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.92236804138365958	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.27749390603492891	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.90793692164550011	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.38930251271792721	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.1920283138302265	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	JUN+CEBPA	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.96826922295018603	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.14495067200522982	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.97406159260097291	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.4813881174730299	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.79653080848892277	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.48918404272673388	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.8255770818177337	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.51282388671382706	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.78706014136795088	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.45358351144529269	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	1.237645649890968	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.30708936328600961	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	KIF18B+KIF2C	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.95118300249998922	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.42603656999579992	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.94336753211973623	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.92167972045118884	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.28635636899577338	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.7485390483646861	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.61341215147788786	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.88592451957325125	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.4711753730481037	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.8996595942738197	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.46712001725342667	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.27559476433898372	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	KLF1+CEBPA	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.94850431295981341	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.26937271068804297	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.84040667472940689	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.59980082609696617	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.65141913180809918	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.3576886756654768	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.70199372896810952	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.63956370980333543	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.59244178367026445	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.69920345211077428	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.59610080945928656	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.38005896174788067	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	LHX1+MIDEAS	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.74051116253982086	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	MAP2K3+MIDEAS	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.5646433477239392	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	MAP2K3+MIDEAS	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.88378805464639731	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	MAP2K3+MIDEAS	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.85911399088074814	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	MAP2K3+MIDEAS	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.4547383430507978	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	MAP2K3+MIDEAS	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.87937669931094742	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	MAP2K3+MIDEAS	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.3549757963734157	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	MAP2K3+MIDEAS	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.85868559347225903	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	MAP2K3+MIDEAS	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.38891845214946419	1	245	NM-NORMAN-FORMAL-LAT-S245
